"item","study_id","sub_id","task","response","rater1","rater2","rater3","rater_mean","response_id","fs","prompt","jrt"
"food","study_4",53,"experiment","take a census of the number of fast food restaurants in each country",2,3,2,2.333333333,16873,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",94,"experiment","Compare the amount of natural vs. processed foods",3,3,3,3,17987,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",94,"experiment","Compare the use antibiotics in things like meat",2,4,2,2.666666667,17988,0.343471711,"testing food healthiness in neighboring countries",0.489059576288559
"food","study_4",94,"experiment","Compare what is sold in local food stores.",2,2,4,2.666666667,17989,-0.005753534,"testing food healthiness in neighboring countries",-0.0575799040986831
"food","study_4",94,"experiment","Count the amount of saturated and unsaturated fat.",3,2,2,2.333333333,17990,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",18,"experiment","Have one eat the food from one country and the other eat the food from the other country.",2,2,3,2.333333333,15884,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",18,"experiment","Look at the amount of different vitamins in each food.",3,2,2,2.333333333,15885,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",40,"experiment","Check to see if the neighboring country preperes food healthier that your country does.",3,3,3,3,16511,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",40,"experiment","Check to see what food items are essential and standard in their diets.",3,3,3,3,16512,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",40,"experiment","Check to see what their food regualations are.",3,3,3,3,16513,0.307041027,"testing food healthiness in neighboring countries",0.690466144311051
"food","study_4",67,"experiment","Look at obesity rates",2,2,3,2.333333333,17300,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",13,"experiment","create two groups, make each group only consume one of the country's food for 3 months. Then test each individuals health benefits",2,4,3,3,15768,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",13,"experiment","see if one is more fresh or local that",4,3,3,3.333333333,15769,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",13,"experiment","test the food in each country, look for GMO see if one is organic",2,3,3,2.666666667,15770,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",66,"experiment","Compare the indgridents of each food and see which ingredients have less fat than the other.",3,2,2,2.333333333,17260,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",85,"experiment","see if swapping foods makes kids focus less/more in school",4,3,4,3.666666667,17756,0.591976491,"testing food healthiness in neighboring countries",1.1345599355509
"food","study_4",66,"experiment","See the difference in calories and grams of fat.",2,2,2,2,17262,-0.299260584,"testing food healthiness in neighboring countries",-0.525050470132221
"food","study_4",66,"experiment","Try eating one to see if you loose weight then switch to the other.",2,2,3,2.333333333,17263,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",24,"experiment","Are there more food safety laws in the other country",4,4,NA,4,16026,0.742372625,"testing food healthiness in neighboring countries",1.3220182008618
"food","study_4",36,"experiment","Compare quality of food in both countries",2,2,3,2.333333333,16393,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",36,"experiment","Look at what people in both countries eat the most",2,2,3,2.333333333,16394,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",36,"experiment","See what common meals in both countries are",2,2,3,2.333333333,16396,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",28,"experiment","Compare the farming between two countries",4,3,3,3.333333333,16153,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",28,"experiment","Compare the ingredients of the same food between the two countries",4,2,2,2.666666667,16154,-0.022896707,"testing food healthiness in neighboring countries",-0.00594347946652664
"food","study_4",28,"experiment","Compare the same food from the two countries on a person from the third country",2,2,4,2.666666667,16155,-0.005753534,"testing food healthiness in neighboring countries",-0.0575799040986831
"food","study_4",28,"experiment","Investigative the environment of the other country to see if it differs to our environment",2,3,1,2,16156,-0.124647962,"testing food healthiness in neighboring countries",-0.206134062148495
"food","study_4",28,"experiment","Use the machine to find out about the nutritional quality of the foods",2,3,2,2.333333333,16157,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
"food","study_4",114,"experiment","look at where the food originated from",4,3,3,3.333333333,18509,0.445222966,"testing food healthiness in neighboring countries",0.90881115354593
"food","study_4",41,"experiment","cheicals or fertlizers used in both countries to grow food",3,5,3,3.666666667,16532,0.949773323,"testing food healthiness in neighboring countries",1.47786024092044
"food","study_4",114,"experiment","see if government regulations are more strict",2,4,3,3,18511,0.490225237,"testing food healthiness in neighboring countries",0.866730996624429
"food","study_4",73,"experiment","Compare life spans",3,2,2,2.333333333,17445,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",41,"experiment","if the food derives from anmals, how are animals treated, are they given high dose of medications/chemicals/substances to enhance size, taste or others",2,5,3,3.333333333,16535,0.811591384,"testing food healthiness in neighboring countries",1.18284257492424
"food","study_4",41,"experiment","See farming methods",2,4,2,2.666666667,16536,0.343471711,"testing food healthiness in neighboring countries",0.489059576288559
"food","study_4",41,"experiment","see how natural foods from both cpuntries are",2,3,3,2.666666667,16537,0.168859089,"testing food healthiness in neighboring countries",0.414394278783475
"food","study_4",82,"experiment","Compare the prices of medication, and how much the governments are subsidizing it.",5,4,2,3.666666667,17653,0.758017527,"testing food healthiness in neighboring countries",1.23884583740569
"food","study_4",14,"experiment","Ask friends and family what they think on the subject matter.",2,1,1,1.333333333,15793,-0.767380257,"testing food healthiness in neighboring countries",-1.65982791426348
"food","study_4",14,"experiment","Compare the food in your country to the food in the other country, look at the nutrition labels.",3,2,2,2.333333333,15794,-0.161078646,"testing food healthiness in neighboring countries",-0.174225127023173
"food","study_4",14,"experiment","Eat some of your country's food and see how you feel and compare it to how you feel after you eat the other country's food.",2,2,3,2.333333333,15795,-0.152507059,"testing food healthiness in neighboring countries",-0.192003161191187
"food","study_4",14,"experiment","Look at diseases like heart failure, strokes, kidney disease in your country and compare it to the other country.",2,3,2,2.333333333,15796,0.022105564,"testing food healthiness in neighboring countries",0.0972330878254381
